questionId,questionTitle,questionTags,questionBody,questionVotes,questionViewCount,questionCreationDate,favoriteCount,answerCount,questionCommentCount,Code
46085380,Python mock psycopg2 from base class,<python><mocking><psycopg2>,"<p>Hi I am having troubles with mocking cursor object from inherited class.
Here is some part of my code:</p>

<pre><code># classa.py
class ClassA(ClassB):
    def __init__(self, params):
        ClassB.__init__(params)
        # other params

    def get_current_attr(self):
        sql = ""SELECT max(attr) FROM {};"".format(self.table_name)
        self.rs_cursor.execute(sql)
        current_attr = self.rs_cursor.fetchone()[0]
        return current_attr

# classb.py
import psycopg2

class ClassB:
    def __init__(self, params):
        self.redshift_conn = self.open_redshift_connection()
        self.redshift_conn.set_isolation_level(
            psycopg2.extensions.ISOLATION_LEVEL_AUTOCOMMIT)
        self.rs_cursor = self.redshift_conn.cursor()
</code></pre>

<p>Now I want to mock psycopg2 cursor in get_current_attr() function from ClassA. I tried to do it like this:</p>

<pre><code>@mock.patch(""mypackage.classa.classb.psycopg2.connect"")
def test_get_current_attr(self, mock_connect):
    mock_con = mock_connect.return_value
    mock_cur = mock_con.cursor.return_value
    mock_cur.fetch_one.return_value = 1
    result = self.gap_load_instance.get_current_batch_id()
    mock_cur.execute.assert_called_with(
        ""SELECT max(attr) FROM tablename""
    )
</code></pre>

<p>And I am getting:</p>

<blockquote>
  <p>raise AssertionError('Expected call: %s\nNot called' % (expected,))</p>
</blockquote>

<p>Can anyone help me with this?</p>
",1,3321,2017-09-06 22:46,,1,1,how
71559470,Should we mock models?,<testing><mocking>,"<p>We are having a debate at work and cannot find anything in the internet:</p>
<p>Is it a good practice to mock models? And why?</p>
<p>(Just clarifying, models as in per clean architecture definition)</p>
<p>Thanks</p>
",0,72,2022-03-21 14:44,,0,2,what
22378286,"MOQ Error Expected invocation on the mock once, but was 0 times",<unit-testing><moq>,"<p>I am new to MOQ and I have read the Quickstart <a href=""https://github.com/Moq/moq4/wiki/Quickstart"" rel=""noreferrer"">here</a>. I am using MOQ v4.2.1402.2112. I am trying to create a unit test for updating a person object. The <code>UpdatePerson</code> method returns the updated person object. Can someone tell me how to correct this?</p>

<p>I am getting this error:</p>

<pre><code>Moq.MockException was unhandled by user code 
HResult=-2146233088
Message=Error updating Person object
Expected invocation on the mock once, but was 0 times: svc =&gt; svc.UpdatePerson(.expected)
Configured setups: svc =&gt; svc.UpdatePerson(It.IsAny&lt;Person&gt;()), Times.Never
No invocations performed.
  Source=Moq
  IsVerificationError=true
</code></pre>

<p>Here's my code:</p>

<pre><code>    [TestMethod]
    public void UpdatePersonTest()
    {
        var expected = new Person()
        {
            PersonId = new Guid(""some guid value""),
            FirstName = ""dev"",
            LastName = ""test update"",
            UserName = ""dev@test.com"",
            Password = ""password"",
            Salt = ""6519"",
            Status = (int)StatusTypes.Active
        };

        PersonMock.Setup(svc =&gt; svc.UpdatePerson(It.IsAny&lt;Person&gt;())) 
            .Returns(expected) 
            .Verifiable();

        var actual = PersonProxy.UpdatePerson(expected);

        PersonMock.Verify(svc =&gt; svc.UpdatePerson(It.IsAny&lt;Person&gt;()), Times.Once(), ""Error updating Person object"");

        Assert.AreEqual(expected, actual, ""Not the same."");
    }
</code></pre>
",5,19850,2014-03-13 12:11,,1,1,how
66242005,Using dependency injection and mocking it with gmock,<c++><dependency-injection><googlemock>,"<p>I have implemented a Dependency Injection pattern in my code. I did that to be able to mock a service using gmock. The DI implementation works in production code, however, I am having trouble with my test setup. When using the EXPECT_CALL macro, I get &quot;expression must have class type&quot; error. I believe this is related to the way I designed the dependency, but I can't find an alternative solution (lack of experience). I have browsed previous threads on similar issues, but none helped. Would you be kind to take a look at the code below and hint possible workarounds (simplified code example using a Car-Engine interface)?</p>
<pre><code>// Engine interface class with pure virtual functions
class IEngine
{
public:
    virtual ~IEngine() = default;
    virtual void start() = 0;
    virtual void stop() = 0;
};


// A V8Engine class implementing this interface
class V8Engine : public IEngine
{
public:
    void start() override { std::cout &lt;&lt; &quot;V8 Engine started\n&quot;; };
    void stop() override { std::cout &lt;&lt; &quot;V8 Engine stopped\n&quot;; };
};


// Car.h file
class Car
{
public:
    Car(IEngine *engineService);
    void Drive();
private:
    IEngine* mEngine = nullptr;
};


// Car.cpp file
Car::Car(IEngine* engineService)
    : mEngine(engineService)
{
    if (mEngine == nullptr)
    {
        throw std::invalid_argument(&quot;service must not be null&quot;);
    }
}

void Car::Drive()
{
    mEngine-&gt;start();
    mEngine-&gt;stop();
}
</code></pre>
<p>I would like to be able to mock the engine implementation and instead of using a &quot;real V8Engine&quot;, utilize the mock. Here is how I set up my test:</p>
<pre><code>class MockEngine : public IEngine
{
public:
    MOCK_METHOD(void, start, (), (override));
    MOCK_METHOD(void, stop, (), (override));
};

TEST(TestCarClass, TestCarWithMockEngine)
{
    IEngine *mockEngine = new MockEngine;
    Car carUnderTest(mockEngine);
    carUnderTest.Drive();

    EXPECT_CALL(mockEngine, start()); // This is the part where I get the error due to invalid mockEngine setup
}
</code></pre>
",0,707,2021-02-17 12:29,,1,3,what
4255188,"Is using ""out"" bad practice",<c#><lambda><moq><anti-patterns>,"<p>I have just added an <strong>out</strong> bool parameter to a method I've written in order to get a warning in to my UI. I've used an out rather than getting the method itself to return false/true as that would imply the <em>DoSomething</em> failed/succeeded. My thinking was that the <strong>warnUser</strong> would indicate what the warning actually was without having to look at the implementation of the method.</p>

<p><strong>Original Code</strong></p>

<pre><code>public void DoSomething(int id, string input);
</code></pre>

<p><strong>New Code</strong></p>

<pre><code>public void DoSomething(int id, string input, out bool warnUser);
</code></pre>

<p>I'm using Moq to test this code, but it doesn't support out/ref parameters because they're not supported by Lambda expressions</p>

<p><strong>Test Code</strong></p>

<pre><code>mockService.Verify(It.IsAny&lt;int&gt;(), It.IsAny&lt;string&gt;(), It.IsAny&lt;bool&gt;());
</code></pre>

<p>So, is using <strong>out</strong> parameters bad practise and if so what do I do instead?</p>
",12,5090,2010-11-23 10:42,,7,2,what
35152129,Mocking members of immutable classes in Python,<python><unit-testing><sqlite><mocking>,"<p>I have a class which uses a sqlite3 database and want to write a test suite for it. In particular, I want to check that <code>sqlite3.Cursor.execute</code> is called with the correct SQL command. However, I have run into trouble with mocking this method since <code>sqlite3.Cursor</code> seems to be written in C and thus the class is immutable. This means I can't just patch the execute method, but if I try to patch the whole class, the assert fails, saying that execute was never called.</p>

<p>Below is my best attempt so far, but the assert fails, saying that there was no call. I would appreciate some suggestions as to what I'm doing wrong. Thanks.</p>

<h2>myclass.py</h2>

<pre><code>import sqlite3
class MyClass:
    def __init__(self):
        self.db = sqlite3.connect('somedb.db')

    def query(self, sql_squery):
        c = self.db.cursor()
        c.execute(sql_query)
</code></pre>

<h2>test_myclass.py</h2>

<pre><code>import unittest
import mock
import myclass

class MyClassTestCase(unittest.TestCase):
    @patch('myclass.sqlite3.Cursor')
    def test_query(self, mock_sql_cursor):
        mc = myclass.MyClass()
        mc.query('test')
        mock_sql_cursor.execute.assert_called_with('test')
</code></pre>
",1,1146,2016-02-02 11:25,,2,1,what
12204291,How to mock web service call with Moq?,<c#><unit-testing><moq>,"<p>The <code>using</code> below hits an external resource that I do not want to actually hit.  I want to test <code>someResult</code> and the code that uses it, but every time I run my unit test, this code still tries to hit the real web service.  How do I use moq to fake the real call to the web service, but not mock the rest of the code within the using?</p>

<pre><code>public IMyInterface.SomeMethod()
{    
     // hits a web service
     using ( mySoapClient client = new mySoapClient() )
     {
          var someResult = client.DoSomething();
       ...
       ...
     }
}


[TestMethod()]
public void SomeMethodTest()
{
    IMyInterface target = new MyInterface();
    target.SomeMethod();

    // Assert....
}
</code></pre>
",8,22827,2012-08-30 19:42,,3,0,how
26633422,Basic mocking techniques,<unit-testing><mocking><private-methods>,"<p>I am new to mocking and stubbing.  I have to write unit tests to a class, which I cannot redesign.  It is what it is.
The class has public methods that have to be tested.  These public methods use private methods to perform external calls to web services.  The class under the test is not designed for easy dependency injection.  The private methods use <code>System.Net.WebRequest</code> to perform web service calls.<br>
I need to mock these private methods.  What is the best mocking framework for the task?   What is the technique to mock these private methods?</p>
",1,268,2014-10-29 14:47,,1,6,what
20660983,Unit test success of multiple file delete method,<c#><unit-testing><dependency-injection><nunit><moq>,"<p>I recently asked a question but but did not get an answer that I could act on. I think this was due to the long code sample included. I have decided to post another question with a much smaller code sample. I want to unit test the below method to make sure that it does work and to make sure that it deletes all .xml files in a specified directory.</p>

<pre><code>private static void DeleteXmlFiles(string XmlFileDirectory)
{
    foreach (var file in Directory.GetFiles(XmlFileDirectory, ""*.Xml""))
    {
        File.Delete(file);
    }
}
</code></pre>

<p>Does anybody have any unit testing code snippet that I can look at which would help me in this case?</p>

<p>The below is all i have in the Test method which basically is not much:</p>

<pre><code>[Test]
public void can_delete_all_files_from_specified_directory()
{
    string inputDir = @""C:\TestFiles\"";
    var sut = new FilesUtility();
    var deleteSuccess = sut.
}
</code></pre>
",2,2615,2013-12-18 14:36,,3,0,what
8959132,Function mocking (for testing) in C?,<c><unit-testing><linker><mocking>,"<p>I would like to write tests for a C library, in C.  I'd like to mock out some functions for the test.</p>

<p>Suppose my library is compiled from the following source:</p>

<pre><code>/* foo.h */
int myfunction(int x, int y);

/* foo.c */
#include ""foo.h""

static int square(int x) { return x * x; }

int myfunction(int x, int y) {
    return square(x) + square(y);
}
</code></pre>

<p>I want to write a test like this:</p>

<pre><code>/* foo_test.c */
#include ""foo.h""

static int square(int x) { return x + 1; }

int main(void) {
    assert(myfunction(0, 0) == 2);
    return 0;
}
</code></pre>

<p>Is there any way I can compile so that <code>myfunction</code> will use the definition of <code>square</code> in <code>foo_test.c</code>, instead of the one in <code>foo.c</code>, only when linking the executable <code>foo_test</code>?  That is, I want to compile <code>foo.c</code> into a library (let's call it <code>libfoo.so</code>), and then compile <code>foo_test.c</code> with <code>libfoo.so</code> and some magic so that I'll get an executable <code>foo_test</code> which uses the different implementation of <code>square</code>.</p>

<p>It would be helpful to hear solutions for when <code>square</code> is not declared <code>static</code>, but solving the above case would be even better.</p>

<p>EDIT: It seems hopeless, but here's an idea: Suppose I compile with <code>-O0 -g</code> so it's unlikely that <code>square</code> will get inlined and I should have symbols showing where the call was resolved.  Is there a way to sneak into the object file and swap out the resolved reference?</p>
",19,21136,2012-01-22 5:11,,6,8,what
